,VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt,Assigned Point
313,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
314,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
315,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
316,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
317,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
318,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
319,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,991.2320069
320,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,991.2320069
321,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,991.2320069
322,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,991.2320069
323,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,877.3134931
324,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,877.3134931
325,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,877.3134931
326,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,877.3134931
327,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,794.1834362
328,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,794.1834362
329,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,794.1834362
330,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,794.1834362
331,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,794.1834362
332,4.799599208,0.273885,5.219412333,-10.03089952,14.68176858,65.7975953,150.0641285,0.348567135,4.933867745,5.571022055,0.009355042,-2.809522879,-0.09636884,2458.674053,206.60131645
333,4.599599595,0.258341338,4.968893519,-16.27024419,14.80645933,61.3613613,141.8218217,0.346506506,4.718718714,5.328748743,0.004636839,-6.158490811,-0.078300422,2319.216064,3468.74628975
334,4.399939984,0.241755064,4.692289323,-20.66310183,14.3943769,56.95109498,133.6089606,0.344445444,4.504250415,5.086726661,0.000835795,-8.578632153,-0.06206656,2180.352415,3453.57691095
335,3.936699292,0.239544676,4.693028606,-25.69541298,11.92921134,44.84747788,118.8483489,0.333955264,4.039098852,4.511585044,-0.005230965,-6.21259658,-0.042744119,1937.4762,3399.4257036
336,4.00009999,0.204481145,4.040535811,-23.95235489,12.41758608,48.10958906,117.1538846,0.340319968,4.074592541,4.602133786,-0.004009814,-10.69325676,-0.035111006,1902.079307,3651.319767
337,4.4,0.110163515,5.794212312,-17.44,13.3808668,49.0,122.0,0.36,4.4,5.164,-0.018128,-11.76,0.0184,2041.75,3130.7338284
338,5.75,0.230475053,5.544761499,-4.0,11.52565132,80.25,180.0,0.3225,5.75,6.83,-0.02885625,5.3125,-0.091875,2570.65,5605.466949
339,4.666666662,0.171464282,9.701425006,-24.19753082,13.14521343,62.88888883,133.2222221,0.364444444,4.222222218,5.907777772,0.004444444,-6.592592579,-0.000740741,2271.988887,4758.7064378000005
340,5.5,0.357587402,3.296693728,-3.5,11.52565132,95.25,225.0,0.325,6.0,6.5775,0.01525,-9.1875,-0.194375,3084.4,5748.8464224
341,5.75,0.363696302,3.295786493,-6.5,11.52565132,112.25,227.5,0.3325,6.25,6.8675,0.02275,-4.9375,-0.19625,3226.15,4980.5320656
342,4.58,0.116620924,5.414518155,0.4704,10.91657571,60.1,130.6,0.3721,4.16,5.7983,-0.028875,-8.2236,0.035154,2268.3785,769.9967321
343,4.65,0.188180206,5.57750823,-0.0524,11.8788075,64.68,136.7,0.3702,4.22,5.9369,-0.0306343,-9.0986,0.028011,2337.9655,1017.609778
344,4.99999999,0.288670168,5.450244127,-1.937528285,13.30808933,70.21276582,158.297872,0.350638297,5.14893616,5.814042542,0.015024898,1.439565413,-0.116387505,2597.830846,36.45540574
